id,name,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
8274440,Upper Manhattan Luxury Town Home - Mins to Midtown,Ed,Manhattan,40.808009999999996,-73.9486,Private room,180,3,18,362
8274516,Central Park west. Big Cozy Room,Fernando,Manhattan,40.79927,-73.96235,Private room,100,1,87,263
8274711,Penthouse Studio in Historic Harlem,Susan,Manhattan,40.82755,-73.93786999999999,Entire home/apt,125,3,8,1
8275331,Affordable and Spacious room,Fabiola,Bronx,40.88301,-73.85452,Private room,65,5,17,123
8275346,Brooklyn Apt,Denise,Brooklyn,40.64077,-73.99268000000001,Private room,52,2,6,90
8275676,LOVELY Clean&Safe 2 BR NYC Suburban,Martha,Staten Island,40.5455,-74.14829,Private room,99,1,82,325
8276819,International Meeting Place_Room 3•,Sinaly,Brooklyn,40.628409999999995,-73.92591,Private room,130,4,3,364
8276961,Cozy 1 BR Apt- Perfect Location NYC,C,Manhattan,40.76128,-73.99616999999999,Entire home/apt,189,2,39,37
8281889,"Williamsburg, Brooklyn space",Jasmine,Brooklyn,40.70309,-73.94788,Private room,150,1,4,363
8287001,Cozy skylight room in Victorian Town House,Sandra And Cary,Brooklyn,40.6419,-73.96421,Private room,41,7,16,292
8291897,Cozy with Great location !!,Nora,Brooklyn,40.6,-73.95612,Shared room,45,1,126,342
8293281,GREAT LOCATION QUIET BKLYN STREET,Chris,Brooklyn,40.67835,-73.97074,Entire home/apt,125,2,80,105
8301159,Big Sunny Room in Manhattan!!! (B6),Lilia,Manhattan,40.819590000000005,-73.9379,Private room,57,3,17,341
8301850,Private top floor,Indira,Brooklyn,40.68635,-73.95893000000001,Entire home/apt,160,2,59,304
8303074,Two bedroom apt near prospect park,R Demetre,Brooklyn,40.66916,-73.95288000000001,Entire home/apt,250,2,10,365
8303337,Your Riverside Romance: Sunny and Bright Apartment,Mario,Manhattan,40.81067,-73.96377,Entire home/apt,194,5,29,102
8304809,Parkway Chic ( 2 Bedrooms),Rigoberto,Brooklyn,40.668890000000005,-73.93045,Entire home/apt,205,3,84,172
8305649,International Meeting Place_Room 1*,Sinaly,Brooklyn,40.6283,-73.92619,Private room,129,4,5,365
8306427,Williamsburg Penthouse Apartment,Marc,Brooklyn,40.70948,-73.94081,Entire home/apt,250,4,0,188
8308683,Couples' Nest.,Jorge,Brooklyn,40.68537,-73.8775,Entire home/apt,75,3,160,256
8308797,shared space with Great location!!,Nora,Brooklyn,40.59836,-73.95416999999999,Shared room,45,1,135,351
8313551,Recently renovated private floor,Jennifer,Queens,40.73633,-73.92641,Entire home/apt,125,1,172,234
8316959,Sun-soaked Oasis in Astoria.,G. Angela,Queens,40.771879999999996,-73.91555,Private room,175,1,5,87
8319488,Spacious park slope 2 bedroom,Andrew,Brooklyn,40.67173,-73.98303,Entire home/apt,300,3,70,338
8319784,~Lavish 1 Bedroom Upper East Side NYC Apt!,Kara,Manhattan,40.764829999999996,-73.95801,Entire home/apt,249,30,1,273
8320129,Cozy Studio Apt Upper East Side Near Hospitals,Kara,Manhattan,40.76137,-73.96042,Entire home/apt,199,30,3,365
8321236,Conveniently Located Brooklyn Apt,Veralyn,Brooklyn,40.6678,-73.92526,Private room,60,3,34,116
8322478,Designers brownstone in Bed-Stuy,Mia,Brooklyn,40.682109999999994,-73.9236,Entire home/apt,135,2,129,242
8323015,Caribbean Retreat in the heart of Brooklyn,Everol,Brooklyn,40.64464,-73.94807,Entire home/apt,90,2,4,93
8324941,Charming studio apartment,Nicholas,Bronx,40.85362,-73.82949,Shared room,150,1,0,364
8326389,Exquisite Apartment in Hip Hamilton Heights,Edward,Manhattan,40.82523,-73.95383000000001,Private room,85,3,37,61
8327302,Spacious bedroom,Nick,Brooklyn,40.65309,-73.95523,Private room,62,1,73,334
8327773,"Gorgeous Brooklyn Brownstone Flat, Great Location!",Jason,Brooklyn,40.68121,-73.93038,Entire home/apt,155,2,188,262
8334574,Unbeatable NY room in East Village!,Chara,Manhattan,40.72972,-73.9875,Private room,140,2,35,28
8335539,Comfy bed in a beautiful apartment!,Julie,Brooklyn,40.699020000000004,-73.93101999999999,Shared room,50,1,5,365
8339036,Top Floor 1 Bedroom Apt XpressTrain,Sam,Brooklyn,40.62857,-73.94828000000001,Entire home/apt,78,2,114,217
8339140,Historic Little Italy / Chinatown Jewel,Baizy,Manhattan,40.71631,-73.99694000000001,Entire home/apt,139,4,8,350
8341556,-MANHATTAN - Upper West BIG ROOM w/tv,Gordon M,Manhattan,40.82323,-73.95494000000001,Private room,55,2,84,72
8341919,Brand New Luxury Apt Lease Takeover,Shining,Queens,40.74654,-73.95778,Entire home/apt,199,480,0,365
8342009,Cozy apartment with lots of light,Gabriela,Queens,40.75653,-73.93268,Private room,120,2,9,89
8343222,"New Apartment, Close to Ferry",Mona And Wally,Staten Island,40.62257,-74.09984,Entire home/apt,80,2,147,324
8354383,Artist 1.5 bedroom WHOLE apartment!,Kathy,Manhattan,40.735240000000005,-73.98441,Entire home/apt,239,5,2,30
8357147,Perfect Solo Traveler Room in Williamsburg,Victor,Brooklyn,40.70617,-73.95055,Private room,44,2,0,6
8364979,Modern • Sleek • Brooklyn,Evonne,Brooklyn,40.71111,-73.95141,Entire home/apt,200,10,27,280
8367486,Private Bed/Bath-Central Park Views,Ericka,Manhattan,40.7965,-73.96179000000001,Private room,99,2,165,105
8368794,Modern Lux Furnished 1 Bedroom Apt,Sid,Manhattan,40.7368,-73.9925,Entire home/apt,140,1,71,256
8369701,INTER HOUSE entire apt minim 16 day,Sinaly,Brooklyn,40.62862,-73.92629000000001,Entire home/apt,414,16,5,365
8369857,International Meeting Place_Room 2,Sinaly,Brooklyn,40.628679999999996,-73.92739,Private room,125,4,13,180
8369895,Spacious Chelsea Loft!,Matthew,Manhattan,40.74451,-73.99226,Entire home/apt,299,2,25,221
8370236,Barbara's Home Stay,Barbara,Brooklyn,40.652159999999995,-73.96119,Private room,55,3,219,286
8372368,The Herkimer House  Room #2,Malik,Brooklyn,40.678309999999996,-73.93903,Private room,65,3,3,342
8381953,Tranquil Apt with Garden Access,Sheena,Manhattan,40.82244,-73.94773,Entire home/apt,124,3,102,247
8382660,One cozy bedroom in Bay Ridge NY,"Keiko, Harumi & Eric",Brooklyn,40.634209999999996,-74.0263,Private room,85,2,36,281
8385108,Cozy private room,El Haj,Manhattan,40.80311,-73.94858,Private room,100,3,6,349
8388864,Quiet Bedroom in Cobble Hill,Sloan,Brooklyn,40.688629999999996,-73.98935,Private room,59,1,151,325
8389259,Great 1bdrm in lower UES near Park,Anthony,Manhattan,40.764359999999996,-73.96471,Entire home/apt,300,4,7,188
8389302,Elegant Sanctuary close to all,Lidia,Brooklyn,40.693709999999996,-73.97076,Entire home/apt,135,6,12,188
8391096,Stylish 1 Bdr. Apt. on Upper East,Jackie,Manhattan,40.773720000000004,-73.94803,Private room,185,5,7,341
8392929,AFFORDABLE & COZY IN SUNSET PARK,"Isaac, Linda & Noelia",Brooklyn,40.64985,-74.00206999999999,Private room,35,6,26,160
8398955,LaGuardia Room with Private Entrance(2)!,Laura,Queens,40.75819,-73.87504,Private room,50,1,209,1
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,Alicia,Bronx,40.829390000000004,-73.86514,Private room,28,2,98,108
8407577,Real New York Home - Times Square,Ana,Manhattan,40.7595,-73.98966999999999,Entire home/apt,360,1,13,188
8407963,Gilded Age Bohemia,Amanda,Manhattan,40.74268,-73.98401,Entire home/apt,185,4,15,7
8409178,Private large bedroom in the heart of NYC!!,Michelle,Manhattan,40.76146,-73.96649000000001,Private room,195,3,67,265
8409459,Greenpoint Brooklyn Modern Charm II,Robbin,Brooklyn,40.723209999999995,-73.9433,Entire home/apt,150,3,107,277
8411164,New York - Theatre District- Luxury Building,Salvatore,Manhattan,40.76041,-73.99495999999999,Entire home/apt,450,6,15,364
8414314,Huge Space in Williamsburg BK,Matt,Brooklyn,40.711929999999995,-73.94266,Private room,65,1,9,35
8416015,Cozy apt 20 minutes to Manhattan,Enzo,Queens,40.75273,-73.87144,Entire home/apt,104,2,166,195
8420870,"Perfect,  Private 1-Bdrm Union Squar",Jp,Manhattan,40.73572,-73.98735,Entire home/apt,190,2,134,270
8423636,"Large Brooklyn Apt,Private Backyard",Elissa,Brooklyn,40.67352,-73.95633000000001,Entire home/apt,80,7,45,161
8423666,"""Bloom of Floral Park"" 1 BR Basement Suite",Mordeana,Queens,40.733509999999995,-73.71299,Private room,65,2,39,222
8426584,Sunny large apt facing huge park. 20min2Manhattan,Clifford,Brooklyn,40.65661,-73.96144,Private room,80,1,169,233
8427638,NYC CHIC!!!  LARGE STUDIO APT on UWS,Katie,Manhattan,40.80109,-73.97093000000001,Entire home/apt,190,4,46,207
8431626,Lovely bedroom/private full bath in Brooklyn,Victoria,Brooklyn,40.68881,-73.92805,Private room,52,4,3,157
8431906,Lovely 2 bed/2 bath Bed Stuy oasis,Victoria,Brooklyn,40.68942,-73.9287,Entire home/apt,110,4,5,50
8438775,Private BR & Bath near Central Park,Gabi,Manhattan,40.77697,-73.97698000000001,Private room,137,1,163,32
8439145,"Beautiful, Secure, Central NYC Apartment!",George,Manhattan,40.75287,-73.97439,Entire home/apt,149,10,3,14
8440352,Private bedroom in great LES spot,Susie,Manhattan,40.713229999999996,-73.9878,Private room,70,1,212,41
8441969,"Full Bedroom Avaliable, Astoria",Carlos,Queens,40.76615,-73.91325,Private room,99,1,6,323
8442642,Private Bath/Master Bedroom Astoria,Carlos,Queens,40.767990000000005,-73.91234,Private room,109,1,2,138
8442997,"1,000 Square Foot Apt - in MANHATTAN!",Pooja,Manhattan,40.85432,-73.93198000000001,Entire home/apt,235,1,28,364
8444115,2br Design in the heart of LES,Apollo,Manhattan,40.71978,-73.98705,Entire home/apt,250,2,8,297
8444227,Private Room in Heart of Soho,Joel,Manhattan,40.72607,-74.00166,Private room,95,1,152,9
8444619,NYC Room near Central Park East !!!,Millie,Manhattan,40.77564,-73.9533,Private room,85,1,71,186
8446914,"Custom design, Cozy Manhattan stay",Tracey,Manhattan,40.87126,-73.91722,Entire home/apt,125,2,20,164
8450523,Mint 2 bedroom w rooftop terrace!,Rachel,Manhattan,40.8037,-73.96803,Entire home/apt,374,1,31,188
8454886,"Super Cozy, Warm Eclectic Oasis",Michele,Brooklyn,40.669990000000006,-73.94735,Private room,160,2,2,364
8456825,Bushwick Oasis,Tom And Claudia,Brooklyn,40.70337,-73.93070999999999,Entire home/apt,70,2,171,183
8458505,Rosie's Home away from HomeBrooklyn,Yvette And Ashley,Brooklyn,40.634009999999996,-73.93808,Entire home/apt,55,1,47,348
8458966,Bedroom In Midtown East,Aldi,Manhattan,40.763009999999994,-73.96734000000001,Private room,95,1,60,351
8459183,Lower East side Ideal Location #7,Ira,Manhattan,40.72116,-73.99124,Entire home/apt,250,30,8,4
8459744,Studio style Room with private bath,Tsepak,Queens,40.7568,-73.88894,Entire home/apt,89,2,9,331
8460304,Sleeps 4 people - Prime Madison Sq Park/Park Ave,Faith,Manhattan,40.74568,-73.98324000000001,Entire home/apt,285,7,8,302
8470281,Cozy room in the city,Ricky,Manhattan,40.82497,-73.94595,Private room,60,1,1,363
8472069,Cute & Comfy Williamsburg Refuge,Josh & Chris,Brooklyn,40.71032,-73.9517,Private room,80,1,215,232
8473811,NYC.ANGUS.5. 20.min to manhattan,Michael,Brooklyn,40.68251,-73.91944000000001,Entire home/apt,200,1,52,359
8474859,Beautiful 1 Bedroom + futon,Eli,Brooklyn,40.68053,-74.00386999999999,Entire home/apt,130,3,15,356
8479799,CLASSIC GUEST ROOM - UWS Townhouse,Leslie,Manhattan,40.7786,-73.98554,Private room,135,3,79,20
8480087,West Side Studio Apartment,Leslie,Manhattan,40.77875,-73.9875,Entire home/apt,165,5,25,70
8482165,Charming living room in Astoria,Siju,Queens,40.765409999999996,-73.92009,Shared room,52,1,1,363
8496622,Studio in heart of NYC,Tara,Manhattan,40.718790000000006,-73.99586,Entire home/apt,99,2,4,18
8499719,"Huge Room, Safe Neighborhood,Near Manhattan",Sebastian & Andrea,Queens,40.76404,-73.91174000000001,Private room,75,4,86,324
8504666,Brownstone DUPLEX - Near Subway,Danielle,Brooklyn,40.684259999999995,-73.91939,Entire home/apt,200,3,63,354
8504873,Private Bedroom in Chic East Village Apartment,Dallas,Manhattan,40.7298,-73.9791,Private room,149,3,86,62
8505781,Immaculate Bedroom,Annesha,Queens,40.67068,-73.76711,Private room,55,5,29,314
8506745,Comfy Bed in Clinton Hill Loft,Hannah,Brooklyn,40.6924,-73.96042,Shared room,29,8,41,53
8506757,Brownstone in Brooklyn Heights,Andrew,Brooklyn,40.694720000000004,-73.99856,Entire home/apt,195,5,94,26
8507219,"NYC Room, NO Extra or Hidden Fees",​ Valéria,Queens,40.761520000000004,-73.92254,Private room,80,5,30,249
8507768,"Charming Bedroom, Prime Manhattan Near Museum Mile",Jessica M.,Manhattan,40.7696,-73.95275,Private room,70,3,31,345
8511404,"Big bed, cosy room, groovy LES apt!",Illtyd,Manhattan,40.71342,-73.99045,Private room,90,2,47,28
8516438,Charming East Village Studio,Veronica,Manhattan,40.72948,-73.98855999999999,Entire home/apt,149,5,107,12
8518051,Cozy Living Environment,Taft,Bronx,40.81773,-73.86164000000001,Entire home/apt,100,2,58,324
8520094,Quaint 1 Bedroom in Happenin' E.V,Ed,Manhattan,40.726890000000004,-73.98676,Entire home/apt,199,1,205,349
8520667,Room in 4 Bedroom Brooklyn Apt,Anthony,Brooklyn,40.68623,-73.91374,Private room,50,1,2,365
8521692,Location!  Large 1 bedroom oasis w elevator,Jade,Manhattan,40.72903,-73.98938000000001,Entire home/apt,330,3,12,58
8522395,Harmony House 1 on Madison Street,Garnet,Brooklyn,40.68793,-73.92179,Private room,39,2,57,117
8522933,Charming Cottage in Huge Victorian,Yves,Brooklyn,40.6394,-73.95136,Entire home/apt,77,2,136,265
8525172,Shared Studio (NO PRIVACY) On The Upper East Side,Brianna,Manhattan,40.7851,-73.95254,Shared room,62,1,104,333
8525477,Room in private Victorian house,Herman,Queens,40.69474,-73.83038,Private room,55,1,7,344
8530517,"Sundrenched, Beautiful New Reno",Benjamin,Brooklyn,40.66406,-73.9949,Entire home/apt,172,30,2,362
8532358,Smile APT in BK,Stephan,Brooklyn,40.67677,-73.94804,Private room,60,2,42,354
8532763,D Rm 12 Sgl Pensione-like Hrt of Bk,Hayes,Brooklyn,40.68347,-73.97971,Private room,72,1,201,5
8533225,Huge Duplex only minutes from NYC,Omar And Kareema,Brooklyn,40.68821,-73.9187,Entire home/apt,229,3,159,231
8533457,"Close to everything, transportation",Roland,Queens,40.69872,-73.78614,Private room,70,1,68,349
8534267,STARTUP SPACE BROOKLYN,Alex,Brooklyn,40.644870000000004,-73.94919,Shared room,40,30,3,360
8534893,East Village Gem,Trevor,Manhattan,40.729040000000005,-73.97946,Private room,99,2,50,131
8535125,Stay in Astoria's heart,Maria,Queens,40.7657,-73.92469,Private room,100,2,15,318
8535434,Large Soho Studio Loft,James,Manhattan,40.727920000000005,-74.00323,Entire home/apt,125,1,88,320
8536270,"Walk to UN, Macy's & Empire State B",Mike,Manhattan,40.74648,-73.97726,Entire home/apt,190,3,130,249
8541991,Comfortable Private Apartment in Heart of Flatbush,Judy,Brooklyn,40.624190000000006,-73.96287,Entire home/apt,99,5,67,27
8547691,Amazing view from luxury building near Times Sq,Dave,Manhattan,40.7633,-73.98591,Private room,135,2,58,42
8549497,My GREENPOINT apt just for you!,Fernando,Brooklyn,40.732479999999995,-73.95237,Entire home/apt,122,5,3,189
8552070,Sunny Greenpoint Room,Juan,Brooklyn,40.73464,-73.95413,Private room,70,4,17,159
8555250,"Nice small room for 1 person, near Times Square!",Eugene,Manhattan,40.75731,-73.98435,Private room,115,4,122,29
8555872,C Rm 11 Dbl Pensione-like Hrt of Bk,Hayes,Brooklyn,40.684979999999996,-73.97856,Private room,74,1,241,4
8558627,Tulsi's Private Cozy Studio,Shivaul,Brooklyn,40.68173,-73.87314,Private room,48,2,58,248
8568094,CONDO big space lots of mirrors,Vincent,Manhattan,40.80255,-73.95347,Private room,100,1,36,365
8571594,3 Bdrm Family Friendly Suite,Sherry & Ivan,Brooklyn,40.68528,-73.92296,Entire home/apt,145,4,59,242
8576773,"Modern, Sunny Apt in West Village",Maurice,Manhattan,40.73932,-74.00381999999999,Entire home/apt,289,3,10,88
8588621,Room in beautiful Brownstone Apt,Erin,Brooklyn,40.67649,-73.94657,Private room,60,2,79,268
8589444,Large Sunny Williamsburg Apt Near L Train #1,Curtis,Brooklyn,40.716809999999995,-73.9408,Private room,70,5,22,359
8589729,Magnolia House Saint George,Danforth,Staten Island,40.64779,-74.0846,Entire home/apt,144,1,105,258
8593656,SMALL AND COZY PARISIAN STYLE APT IN EAST HARLEM,Caroline,Manhattan,40.79802,-73.94003000000001,Private room,75,4,162,60
8593798,"Rustic, Warm Decor in Historic Crown Heights",Jovanna,Brooklyn,40.67455,-73.93968000000001,Entire home/apt,80,4,56,343
8595036,Cozy room in the heart of Astoria,Nadir,Queens,40.76685,-73.91762,Private room,69,2,62,67
8595149,"Prime location, Renovated,Inspiring",Elena,Manhattan,40.76517,-73.96665,Entire home/apt,150,2,134,36
8597141,"Private Room, 15min from MANHATTAN",M&L,Queens,40.74921,-73.9037,Private room,50,1,3,65
8608243,Boerum Hill Central Downtwn BK Apt!,Devon,Brooklyn,40.688790000000004,-73.98127,Entire home/apt,150,1,68,74
8609130,Great Nolita Apartment!,Victoria,Manhattan,40.72214,-73.99793000000001,Entire home/apt,150,2,89,55
8609779,Spacious Brooklyn Home Close to NYC,Ajna,Brooklyn,40.685520000000004,-73.95328,Entire home/apt,120,30,143,221
8611817,Central Park North Apt,Sheying,Manhattan,40.80171,-73.95303,Private room,60,5,78,30
8612715,"NYC-Room,NoHiddenFees+FreeBreakfast",​ Valéria,Queens,40.76258,-73.92141,Private room,70,3,1,36
8613175,Time SQ Dream Suite in Midtown w/ Projector,Richard,Manhattan,40.760690000000004,-73.99068,Entire home/apt,239,2,163,118
8614204,"Top (2nd) Floor Limestone
Ideal for Large Groups",Deb,Brooklyn,40.66301,-73.95487,Entire home/apt,89,2,58,279
8615012,Private Tent - Shared Room (Bed-2),Claudia,Queens,40.73977,-73.85777,Shared room,37,1,34,362
8615062,WEST VILLAGE CHARM - BEST LOCATION!,Jenny,Manhattan,40.73464,-74.00084,Entire home/apt,239,1,272,305
8616888,THE LINCOLN DUPLEX - 5 BEDROOMS,Althea,Brooklyn,40.67017,-73.94852,Entire home/apt,360,3,12,261
8620134,CHARM & LOCATION! Private Ensuite Bathroom in UES!,Christine,Manhattan,40.77127,-73.95175,Private room,115,7,90,23
8621133,✪ Friends & Family Downtown ✪ 2BR / 3 Bed ✪ Best !,Camila,Manhattan,40.72135,-73.98915,Entire home/apt,207,4,84,88
8622301,Astoria Full Basement Apartment,'Cil,Queens,40.76914,-73.92118,Private room,120,2,240,298
8623370,Private luxury apartment,Patricia,Queens,40.720009999999995,-73.75402,Entire home/apt,85,2,57,317
8624104,Large and Sunny Private Room near Prospect Park,Melody,Brooklyn,40.65336,-73.95305,Private room,45,2,3,249
8627561,Carroll Gardens Studio,Stephanie,Brooklyn,40.6787,-73.99857,Entire home/apt,160,5,79,271
8627973,"2BR2BA apartment, PRIVATE bathroom & AC inside",Hiroki,Queens,40.74073,-73.87591,Private room,40,29,1,30
8628425,LRG furnished Loft Space,Karen,Brooklyn,40.673970000000004,-73.98236999999999,Private room,49,2,43,283
8630185,Bedford Ave N. WBurg Room in 2BR-2,Sidiq,Brooklyn,40.72014,-73.95496,Private room,89,3,19,76
8630560,Romantic 2-Bedroom UWS Charmer!,Paige,Manhattan,40.78709,-73.97755,Entire home/apt,220,3,7,4
8630662,Most desired EastVillage retreat,Tania,Manhattan,40.72781,-73.98398,Private room,99,2,78,363
8634515,"★ Hidden Gem. Spacious. Restaurants, Cafés Galore.",Lei,Manhattan,40.80449,-73.94743000000001,Entire home/apt,130,31,31,66
8635762,"Studio Close To LIJ, JFK.Private Entry,欢迎中国朋友来住",Joan,Queens,40.71412,-73.73008,Entire home/apt,59,1,113,346
8646618,NYC suite w/ Bath & Balcony near LGA JFK Manhattan,Stella,Queens,40.7571,-73.92792,Private room,77,1,254,11
8647773,Park Slope Brooklyn brownstone apt,Julie,Brooklyn,40.67374,-73.97976,Entire home/apt,149,6,108,268
8648818,Private Bedroom + Live/Workspace - best location!,Alan,Queens,40.75758,-73.9206,Private room,57,3,2,5
8649999,Cozy private room in Queens NY,Paula,Queens,40.751670000000004,-73.89171,Private room,55,4,6,249
8650119,BAYRIDGE LOVELY ROOM.,Moni,Brooklyn,40.6328,-74.02748000000001,Private room,60,2,20,363
8650854,Beautiful and Large Private Room 1Block from train,Nguyen,Manhattan,40.85289,-73.93508,Private room,64,1,16,249
8651132,Simple clean room,Rani,Brooklyn,40.677,-73.92363,Private room,40,1,22,67
8651887,Cool and cozy room in the Heights,Sean,Manhattan,40.85041,-73.92645,Private room,50,3,122,199
8652729,Beautiful room in a great location NYC!,Rajiv,Manhattan,40.82305,-73.94555,Private room,49,14,25,276
8654929,Tranquilo y soleado XL Bushwick loft w/breakfast,Florencia,Brooklyn,40.69428,-73.90679,Private room,45,2,4,34
8662518,Beautiful Brooklyn Basement Studio,Luis,Brooklyn,40.634609999999995,-74.03164,Entire home/apt,89,2,101,291
8662997,2 BEDROOM IN WILLIAMSBURG MINUTES FROM MANHATTAN,Kevin,Brooklyn,40.718709999999994,-73.95862,Entire home/apt,285,2,53,13
8663101,Large room in UWS 92nd near RivPark,Philip,Manhattan,40.7936,-73.97442,Private room,100,5,91,279
8664611,Affordable Luxury Minutes to Manhattan,Ayman,Staten Island,40.62859,-74.12272,Entire home/apt,75,2,131,310
8664965,shared space with Great location!!!,Nora,Brooklyn,40.59852,-73.95481,Shared room,35,1,116,351
8667280,3BR w/ Patio by Subway (Rate covers 4 guests),Rose-Marie,Brooklyn,40.66567,-73.99509,Entire home/apt,195,3,116,38
8668115,Zen Room in Crown Heights Brooklyn,Laura,Brooklyn,40.67255,-73.94914,Private room,50,500,10,365
8668418,Times Square Area Neat & clean and exclusive AAA+,Nir,Manhattan,40.75679,-73.99547,Entire home/apt,115,30,18,37
8671663,Two bus stops to World Trade Center,Michael,Staten Island,40.605140000000006,-74.07366999999999,Entire home/apt,120,1,26,333
8672280,Large  Studio - Midtown Manhattan Near Times Sq,Regina,Manhattan,40.75594,-73.96874,Entire home/apt,250,3,8,1
8682875,Stylish 1 BDR in Upper East Side,Tny,Manhattan,40.769420000000004,-73.96705,Entire home/apt,155,30,7,52
8683858,纽约之家(PrivateBathroom4),Amy,Queens,40.74491,-73.83355,Private room,60,1,27,76
8684074,The Tranquility Room-large & light,Dlb,Queens,40.67168,-73.74744,Private room,42,2,54,189
8684886,Private Entrance Bed & Bath with Garden and Deck,Jennifer,Brooklyn,40.668,-73.98702,Private room,120,2,125,177
8686361,Elegant Queen size bed room.,Freda,Queens,40.77114,-73.90968000000001,Private room,50,14,2,317
8687556,NYC  Garden apartment next to trains/restaurants,Bea Ebony,Brooklyn,40.642720000000004,-73.97418,Entire home/apt,90,4,68,267
8688783,Fun Unique Spacious Midtown Getaway,William,Manhattan,40.7644,-73.9693,Entire home/apt,275,2,148,216
8689608,Charming and Modern Home Base,Lilian,Manhattan,40.80706,-73.94665,Private room,100,30,146,44
8693545,Great affordable room.,Jose,Manhattan,40.84874,-73.94202,Private room,99,1,129,299
8703711,Cozy Suite near Barclays Center,Anita,Brooklyn,40.661590000000004,-73.94129000000001,Entire home/apt,98,5,135,102
8703888,Private room with Full size Bed M,Tsepak,Queens,40.7553,-73.88701999999999,Private room,50,2,49,356
8704528,Private bedroom & bath in Red Hook Bklyn for solo,Marjorie,Brooklyn,40.67807,-74.01397,Private room,50,1,190,188
8709068,Great UWS apt with amazing terrace!,Paul,Manhattan,40.794940000000004,-73.96545,Entire home/apt,450,28,0,365
8712309,Large and cosy room with private insuite bathroom,Diana,Brooklyn,40.69473,-73.93437,Private room,110,2,86,316
8713401,Walk to beach...Brighton Beach 2BD,Ariel,Brooklyn,40.581759999999996,-73.96264000000001,Entire home/apt,110,30,7,284
8713685,Brooklyn Apt w/ Recording Studio,Maureen And Ned,Brooklyn,40.67475,-73.99707,Entire home/apt,1000,2,0,365
8719522,Charming Upper East Side apt,Olivia,Manhattan,40.775,-73.95071,Entire home/apt,190,2,26,42
8720923,Sunny and Spacious Private Bedroom,Richard,Manhattan,40.71971,-73.98494000000001,Private room,90,4,59,2
8721348,Midcentury Modern Duplex 3BR/2BA in Times Square,Jeff & Stephanie,Manhattan,40.763020000000004,-73.98833,Entire home/apt,500,3,55,46
8729771,Private Studio Apartment in Harlem,Tom,Manhattan,40.82248,-73.94891,Entire home/apt,130,1,289,217
8729960,"huge, clean and great loft space",Angie,Manhattan,40.79699,-73.93881999999999,Private room,65,2,38,270
8731667,ENTERING WINTER FESTIVALS,Jean,Brooklyn,40.64201,-73.95425,Entire home/apt,63,5,35,98
8733472,20 mins to Manhattan Entire Studio,Mary Beth,Queens,40.71065,-73.83015,Entire home/apt,100,1,14,90
8733480,"Apartment on upper west side, NYC",Ed,Manhattan,40.81669,-73.96029,Private room,60,2,11,188
8734174,Sunny Duplex w/Private Roof Deck Monthly Rental,Lilian,Manhattan,40.808640000000004,-73.95007,Entire home/apt,117,28,125,29
8735399,Spacious + Cozy Loft in Williamsburg,Aaron,Brooklyn,40.711040000000004,-73.96113000000001,Entire home/apt,175,5,10,32
8736827,Rain or Shine Studios:  Dedicated to Production,Brian,Brooklyn,40.58599,-73.92761999999999,Entire home/apt,2000,1,1,365
8736973,Cozy Studio for your Business Trip,Faith,Manhattan,40.755309999999994,-73.9655,Private room,148,1,30,16
8738025,An Exquisite Private Bedroom.,Cadet,Brooklyn,40.659729999999996,-73.94826,Private room,100,1,5,89
8738086,Furnished 2BR in the UES (94th and 2nd),Elem,Manhattan,40.76612,-73.98545,Entire home/apt,200,30,3,336
8739326,1BR APT in LES with PRIVATE BACKYARD,Raquel,Manhattan,40.71569,-73.99174000000001,Entire home/apt,199,2,18,1
8740683,AMAZING  2BR Apartment Elev/laundry!,Mike,Manhattan,40.7569,-73.96408000000001,Entire home/apt,115,30,1,341
8741446,"Clean, inviting apt.15min to NYC",Freda,Queens,40.770579999999995,-73.91091,Entire home/apt,187,6,57,275
8741489,Awesome Private Artist Studio for FEMALE Traveler,J.,Manhattan,40.8186,-73.94413,Entire home/apt,88,2,24,39
8750772,Charming East Village Corner 2 BD,Jessica,Manhattan,40.727740000000004,-73.97934000000001,Entire home/apt,260,2,170,236
8752714,HUGE STUDIO! LOFT STYLE! PRIVATE !,Mike,Manhattan,40.75618,-73.96600000000001,Entire home/apt,100,30,2,365
8753832,"Bright, airy, private room/shared bath-W Harlem",Ed,Manhattan,40.82219,-73.9448,Private room,100,1,58,78
8754560,Manhattan Private Room with a Garden View (Room 1),Grisula,Manhattan,40.81146,-73.94589,Private room,64,3,142,210
8755259,1 BR in Carroll Gardens Townhouse,Barbara,Brooklyn,40.67763,-73.99628,Private room,125,2,30,80
8760442,Private studio in Jackson Heights w/free parking,Fahim,Queens,40.75115,-73.8939,Entire home/apt,85,3,91,50
8761013,"STUNNING 1661SFT, SOHO/TRIBECA LOFT",Marcelo,Manhattan,40.72613,-74.00825999999999,Entire home/apt,399,90,5,365
8761292,Private Tent- Shared Room (Bed 1),Claudia,Queens,40.74049,-73.85606999999999,Shared room,40,1,39,351
8762135,2 Bedroom in Trendy Clinton Hill,Tzooli And Ay,Brooklyn,40.68928,-73.95976,Private room,180,5,12,189
